,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_q,param_model__splitter,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_features,param_model__max_depth,param_model__ccp_alpha,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
359,3,16000,0.24322056770324707,0.00922026494857359,0.017824729283650715,0.000677140450445133,3,best,50,20,0.001,0.7,15,0.1,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.001, 'model__max_features': 0.7, 'model__max_depth': 15, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-2198.0204972809697,-2223.8046063553616,-2213.4580399955244,-2211.7610478772854,10.59449249616857,37,-2008.6645881563434,-1992.182626915605,-1964.3464671132137,-1988.3978940617205,18.289653090929587
360,3,16000,0.22972583770751953,0.006747025608653363,0.016806602478027344,0.005872748396088965,3,best,20,10,0.0001,log2,20,0.001,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-2194.0684088182056,-2168.6211365809563,-2364.3709894297,-2242.3535116096205,86.90258755740753,39,-1846.6915182174776,-1836.1579932069112,-1905.0528281181212,-1862.6341131808367,30.301257619500554
361,3,16000,0.26594726244608563,0.03648686358251841,0.013146003087361654,0.0027696953810734475,13,best,50,20,0.01,,15,0.01,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-2123.4491967177964,-2147.746026728516,-2176.4822019970943,-2149.2258084811356,21.675904099022773,29,-1938.0406614793606,-1898.2775427180572,-1889.2469079377045,-1908.5217040450407,21.19614315767403
362,3,16000,0.24457001686096191,0.01892832450106107,0.016806284586588543,0.004635078422333351,8,best,50,20,0.0001,,15,0.001,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-2123.043151542902,-2147.80969800917,-2177.816669785635,-2149.556506445902,22.39528343137956,30,-1935.409511010468,-1898.3823888706745,-1889.6911581766242,-1907.8276860192555,19.823423436744402
363,3,16000,0.24601133664449057,0.01728971450846221,0.013756275177001953,0.0029660259651485997,9,best,50,20,0.01,,20,0.1,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-2120.3431406761038,-2164.215654369329,-2178.194994484583,-2154.2512631766717,24.646515185040347,31,-1932.9268028174943,-1905.8272413829618,-1890.4135887986708,-1909.7225443330424,17.57314960116238
364,3,16000,0.2561030387878418,0.01333565328823385,0.01723194122314453,0.0026678615853070616,3,best,20,20,0.01,,10,0.0,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-2123.844679620685,-2169.414901590286,-2187.868467822389,-2160.376016344453,26.907712014583755,33,-1957.4289454234834,-1944.3509330240702,-1928.2562972247722,-1943.3453918907753,11.930889473952403
365,3,16000,0.2631247043609619,0.010575810908688366,0.0174562931060791,0.004472600246789605,11,best,20,20,0.01,,25,0.001,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-2105.6834778363163,-2134.883705947106,-2141.7236121383803,-2127.4302653072677,15.628780143406361,26,-1887.3785348244392,-1865.470575911613,-1853.6561111231538,-1868.8350739530688,13.971169132072728
366,3,16000,0.24065160751342773,0.0076512273362843095,0.01525410016377767,0.006124673812097452,14,best,50,10,0.0001,0.7,30,0.01,DecisionTreeRegressor(),"{'q': 14, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.7, 'model__max_depth': 30, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-2183.8704496018245,-2124.9872808778446,-2202.529844874919,-2170.462525118196,33.04584327898755,34,-1919.3410983023966,-1886.9015724900098,-1878.8077033348536,-1895.0167913757534,17.51440569115144
367,3,16000,0.23958468437194824,0.008970018018032376,0.013675610224405924,0.003571453284662921,4,best,20,20,0.0,,25,0.01,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-2100.7029326804814,-2133.013277679142,-2146.22864456392,-2126.648284974515,19.12297849396447,25,-1890.5725250468395,-1863.9671139923728,-1853.9487896554567,-1869.496142898223,15.454279212908437
368,3,16000,0.24418099721272787,0.004777662164493684,0.013325055440266928,0.003231140220037098,6,best,20,10,0.0001,0.5,15,0.01,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.5, 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-2120.211966384787,-2119.4712315998927,-2238.5531664397404,-2159.4121214748066,55.961986625515884,32,-1812.1588689874125,-1756.8867696074033,-1797.037502752935,-1788.6943804492503,23.32319317473611
369,3,16000,0.2605397701263428,0.00964394278381348,0.014235655466715494,0.002861170296936619,13,best,20,10,0.01,0.7,20,0.1,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': 0.7, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-2088.9855021573403,-2155.0900215657325,-2155.4624983549024,-2133.1793406926586,31.250132886159523,28,-1698.471098133519,-1675.9757667898048,-1691.0180249148154,-1688.4882966127132,9.356268024795524
370,3,16000,0.25482821464538574,0.006058266096047638,0.013309160868326822,0.00295702059328403,10,best,50,10,0.01,,20,0.001,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-2099.79210906407,-2101.677962696586,-2181.47927285256,-2127.6497815377384,38.07098380998441,27,-1872.4539455976244,-1830.3961711287993,-1811.8724129067389,-1838.2408432110542,25.346724783198187
371,3,16000,0.24983088175455728,0.019449964881482408,0.018883943557739258,0.005959358265268057,7,best,50,10,0.01,,30,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-2098.9165876312195,-2102.514150378771,-2175.1580505585266,-2125.529596189506,35.12333722492913,24,-1870.9202178287578,-1831.1947602905639,-1806.9993758212008,-1836.3714513135074,26.351054478572383
372,3,16000,0.26363643010457355,0.023175226529263387,0.01064594586690267,0.0015382741267333066,11,best,50,10,0.0,,15,0.001,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-2093.967403641596,-2107.323548226321,-2174.57067558257,-2125.2872091501627,35.272668335296245,23,-1866.4426050941092,-1837.11889743748,-1808.6003323513494,-1837.3872782943129,23.614771510295427
373,3,16000,0.26035133997599286,0.019143017104700996,0.014829715092976889,0.0015706750757751846,6,best,20,10,0.001,,15,0.001,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-2058.594857929226,-2082.3023859292985,-2109.1639724565603,-2083.3537387716947,20.658135493780314,21,-1664.7706923993646,-1629.1318619018743,-1611.0995687750874,-1635.000707692109,22.300671005678687
374,3,16000,0.22512102127075195,0.007137479251308481,0.011783281962076822,0.0005053643592281071,9,best,20,10,0.01,,20,0.0,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-2063.5674098812447,-2082.833509562421,-2114.120438482319,-2086.840452641995,20.831768524979186,22,-1661.5388932507406,-1614.8444182279632,-1603.9281059692705,-1626.770472482658,24.985646284245448
375,4,32000,0.4538930257161458,0.01364027597297853,0.02410157521565755,0.009876109169107318,3,best,20,20,0.01,,10,0.0,DecisionTreeRegressor(),"{'q': 3, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 10, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-1990.7394991756441,-1982.3198114392453,-2064.469839351308,-2012.5097166553994,36.90179352755137,20,-1836.8290381280353,-1840.486107689107,-1862.6042172045532,-1846.6397876738986,11.386857837672864
376,4,32000,0.45886937777201336,0.051880500812687934,0.017888307571411133,0.003431633743803443,6,best,20,10,0.0001,0.5,15,0.01,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0001, 'model__max_features': 0.5, 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-1925.0179874324137,-1899.2245701141592,-2029.5529418650985,-1951.2651664705572,56.35043286676704,16,-1636.8331685214062,-1664.8991304466454,-1677.8010191076837,-1659.8444393585785,17.10270196804642
377,4,32000,0.4366944630940755,0.010130801111091374,0.015949328740437824,0.0016657298187718681,9,best,50,20,0.01,,20,0.1,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-1927.352861704751,-1922.7819520740043,-2020.9938607180536,-1957.0428914989363,45.25865038318814,18,-1735.2058235179873,-1760.8665566992756,-1762.6259617792978,-1752.899447332187,12.531882521997273
378,4,32000,0.4698170820871989,0.01494441220740574,0.016500234603881836,0.0015758804147636574,8,best,50,20,0.0001,,15,0.001,DecisionTreeRegressor(),"{'q': 8, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0001, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-1926.7084881578653,-1924.8087143092212,-2014.2272277509533,-1955.248143406013,41.711721596330364,17,-1738.4997228378616,-1763.5507127129074,-1765.7194408353703,-1755.923292128713,12.352096193011628
379,4,32000,0.45073437690734863,0.002887463076073199,0.016403039296468098,0.0024179745229479643,13,best,50,20,0.01,,15,0.01,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-1930.9471040642916,-1924.8765796358043,-2016.559642035503,-1957.461108578533,41.86239608752043,19,-1734.713706864629,-1764.2988173025185,-1766.7126461572416,-1755.2417234414631,14.548911548498529
380,4,32000,0.4474201202392578,0.014498596167796828,0.0188748041788737,0.0030977036992061464,13,best,20,10,0.01,0.7,20,0.1,DecisionTreeRegressor(),"{'q': 13, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': 0.7, 'model__max_depth': 20, 'model__ccp_alpha': 0.1, 'model': DecisionTreeRegressor()}",-1892.3677499954806,-1882.1081284825652,-1953.3690026464221,-1909.2816270414894,31.454596634884037,10,-1541.509224172949,-1578.3076233900886,-1550.1913162319784,-1556.6693879316717,15.705723074636913
381,4,32000,0.44667863845825195,0.025148864660305373,0.019657214482625324,0.0053670623631418045,10,best,50,10,0.01,,20,0.001,DecisionTreeRegressor(),"{'q': 10, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-1886.3279926419689,-1889.0343635979368,-1966.5276585442919,-1913.9633382613993,37.185005365422214,11,-1651.8084384642232,-1679.7920917249412,-1679.7349114314231,-1670.4451472068624,13.178163806463294
382,4,32000,0.44097471237182617,0.017969810527638644,0.018118778864542644,0.003718142061685238,11,best,20,20,0.01,,25,0.001,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-1925.6933901703053,-1909.266923769502,-2004.6680559087833,-1946.54278994953,41.644264164705106,14,-1703.6125870637845,-1730.332943959812,-1731.599737145814,-1721.8484227231368,12.90504986146132
383,4,32000,0.45376308759053546,0.03612002982423054,0.02231566111246745,0.003414654730187529,4,best,20,20,0.0,,25,0.01,DecisionTreeRegressor(),"{'q': 4, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.01, 'model': DecisionTreeRegressor()}",-1925.4511767390018,-1909.2690196333506,-2006.8507538315237,-1947.1903167346254,42.7004400296821,15,-1702.7591058728187,-1730.409938755107,-1731.0712974326732,-1721.413447353533,13.19337436959478
384,4,32000,0.44469865163167316,0.04125573873195886,0.02127663294474284,0.003291087561903124,7,best,50,10,0.01,,30,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-1891.5994090246752,-1890.5524685000535,-1966.0767612243503,-1916.0762129163595,35.358310144767046,13,-1655.6506658222413,-1679.5811265721102,-1679.7490411913077,-1671.6602778618865,11.320712788948606
385,4,32000,0.4593636194864909,0.020012606685907545,0.016222318013509113,0.002181926496127291,11,best,50,10,0.0,,15,0.001,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.0, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-1888.2751920135986,-1888.197239466182,-1969.6813659750173,-1915.384599151599,38.39362520660066,12,-1663.1571129861686,-1686.0709198458517,-1690.3631895048538,-1679.8637407789581,11.942625447293148
386,4,32000,0.4552319844563802,0.03311887413353861,0.016282955805460613,0.0007168960923270697,9,best,20,10,0.01,,20,0.0,DecisionTreeRegressor(),"{'q': 9, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 20, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-1844.6227434023078,-1828.9909218988003,-1904.3866764380928,-1859.3334472464003,32.49034273266196,9,-1476.4996324467124,-1514.7229642313096,-1499.4743430174335,-1496.898979898485,15.710509106426768
387,4,32000,0.4372219244639079,0.031357059035421055,0.015520175298055014,0.002483224690173995,6,best,20,10,0.001,,15,0.001,DecisionTreeRegressor(),"{'q': 6, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.001, 'model__max_features': None, 'model__max_depth': 15, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-1842.3560333350147,-1827.40898288322,-1900.50632410562,-1856.7571134412847,31.53145154303773,8,-1493.7877874800322,-1530.8471291300352,-1523.554539311009,-1516.063151973692,16.02995870365227
388,5,64000,1.4372787475585938,0.09736922419902011,0.030490954717000324,0.004048230032895473,11,best,20,20,0.01,,25,0.001,DecisionTreeRegressor(),"{'q': 11, 'model__splitter': 'best', 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 25, 'model__ccp_alpha': 0.001, 'model': DecisionTreeRegressor()}",-1736.85076673162,-1773.34566960862,-1820.9081689584955,-1777.034868432912,34.41530045640114,7,-1557.4243936999724,-1585.1765737996222,-1578.5554088654856,-1573.7187921216935,11.834709437796342
389,5,64000,1.4540283679962158,0.11889769426268615,0.040160576502482094,0.010258809343583681,7,best,50,10,0.01,,30,0.0,DecisionTreeRegressor(),"{'q': 7, 'model__splitter': 'best', 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__min_impurity_decrease': 0.01, 'model__max_features': None, 'model__max_depth': 30, 'model__ccp_alpha': 0.0, 'model': DecisionTreeRegressor()}",-1725.6516784382013,-1740.6759189335212,-1778.441449918337,-1748.2563490966866,22.207914269845414,4,-1514.1495581764764,-1536.5135902771924,-1525.2398116311483,-1525.300986694939,9.13018034658632
