,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weights,param_model__p,param_model__n_neighbors,param_model__metric,param_model__leaf_size,param_model__algorithm,param_model,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
51,0,10000,0.35579172770182294,0.038636180693184384,0.4547909100850423,0.0327457694527943,distance,1,555,euclidean,360,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 555, 'model__metric': 'euclidean', 'model__leaf_size': 360, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2310.355060490376,-2380.1834562841204,-2456.8386895782774,-2382.459068784258,59.82333550757895,166,-701.9929248578483,-709.7909303604453,-84.78115608162848,-498.85500376664066,292.8117321476465
52,0,10000,0.4715460141499837,0.07380181326396879,1.5027809937795003,0.03239444274257236,uniform,3,1905,euclidean,630,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 1905, 'model__metric': 'euclidean', 'model__leaf_size': 630, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3757.4483144377427,-3883.004691650268,-3494.10265372994,-3711.51855327265,162.05627828043336,338,-3862.1732470884886,-3780.413346610252,-3687.2256420130198,-3776.604078570587,71.47283410573587
53,0,10000,0.3640383879343669,0.05188062045868373,0.7292490005493164,0.06980539769698037,distance,2,505,cosine,750,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 505, 'model__metric': 'cosine', 'model__leaf_size': 750, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2232.009736037024,-2288.041005319349,-2297.4049776876095,-2272.4852396813276,28.874680847568424,123,-676.9968880175473,-673.9327978083479,-65.43870312699453,-472.12279631763,287.5718007766867
54,0,10000,0.37072165807088214,0.03685777139095872,0.8612109820048014,0.027975107693853463,uniform,4,1055,manhattan,690,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 1055, 'model__metric': 'manhattan', 'model__leaf_size': 690, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3332.3838910905306,-3448.7335147732783,-3037.2710308945584,-3272.7961455861223,173.1826944214982,292,-3454.049260091886,-3338.1369892913463,-3189.3613892668886,-3327.182546216707,108.3356423582878
55,0,10000,0.38262033462524414,0.048680909620406054,0.8237396876017252,0.037253972323180506,distance,2,1955,minkowski,330,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1955, 'model__metric': 'minkowski', 'model__leaf_size': 330, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2632.898865117996,-2756.860362968775,-3067.04688114733,-2818.9353697447004,182.5944592171864,260,-721.8795337847406,-742.4010446422596,-113.04434559837415,-525.7749746751248,291.9648520347801
56,0,10000,0.40012431144714355,0.012958805457876366,0.8770890235900879,0.013572901855687936,uniform,4,1205,cosine,750,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 1205, 'model__metric': 'cosine', 'model__leaf_size': 750, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3659.782108003332,-3708.6547165089955,-3339.040332248993,-3569.1590522537736,163.93718703213924,317,-3702.4726268062486,-3585.2311807114315,-3510.0297756746627,-3599.244527730781,79.18688089545712
57,0,10000,0.33458662033081055,0.03732745556926778,1.1834382216135662,0.04421994071968409,distance,2,1455,minkowski,150,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1455, 'model__metric': 'minkowski', 'model__leaf_size': 150, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2540.1864175532182,-2647.9712280541717,-2884.5082266386166,-2690.8886240820025,143.80728821196237,234,-712.9032946419967,-726.4468433594992,-105.79211112959905,-515.0474163770317,289.44001748530764
58,0,10000,0.3328896363576253,0.015302387865910608,0.9316159089406332,0.04445606485952101,distance,4,1205,manhattan,420,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1205, 'model__metric': 'manhattan', 'model__leaf_size': 420, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2462.9566944347475,-2590.65680967078,-2705.9652642716756,-2586.5262561257346,99.25081815947797,214,-707.4008729412583,-708.1950327528415,-110.09641102663358,-508.56410557357776,281.7593954311837
59,0,10000,0.3376089731852214,0.01556749212515158,0.6685450077056885,0.03228007057276736,uniform,4,655,manhattan,510,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 655, 'model__metric': 'manhattan', 'model__leaf_size': 510, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3061.60151068542,-3163.138063730037,-2785.510421118448,-3003.4166651779683,159.56141200415814,277,-3157.773969992419,-3061.791204540301,-2922.5899586141823,-3047.3850443823007,96.55234466292752
60,0,10000,0.3416272799173991,0.007493489777356171,1.1330701510111492,0.03159579855526046,uniform,2,1805,minkowski,420,auto,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 1805, 'model__metric': 'minkowski', 'model__leaf_size': 420, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-3711.91164357433,-3836.7821346677606,-3444.686040958666,-3664.4599397335855,163.5513880987156,330,-3815.628630591591,-3736.2178156319787,-3637.0609308576286,-3729.6357923603996,73.04837721140855
61,0,10000,0.3186916510264079,0.02840404245518236,0.6596853733062744,0.027876446934103353,distance,3,455,chebyshev,900,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 455, 'model__metric': 'chebyshev', 'model__leaf_size': 900, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2426.970493229526,-2449.7721772994414,-2554.346569004187,-2477.029746511051,55.458077135991346,186,-716.5998422963038,-721.980747509572,-85.08538146690425,-507.88865709092664,298.97513379770214
62,0,10000,0.32599854469299316,0.015233503425244016,0.6568118731180826,0.03779053902034307,uniform,1,505,euclidean,870,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 505, 'model__metric': 'euclidean', 'model__leaf_size': 870, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2987.8630181830063,-3004.704499558867,-2719.7141171542894,-2904.093878298721,130.55734656589695,266,-3017.657124524334,-2936.319672165236,-2878.4389085443195,-2944.138568411297,57.103877679450605
63,0,10000,0.37571366628011066,0.013276441775033504,1.0751656691233318,0.016640818454376396,distance,1,1605,euclidean,480,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1605, 'model__metric': 'euclidean', 'model__leaf_size': 480, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2570.0421523383447,-2682.9906488201414,-2940.1637278237326,-2731.0655096607393,154.8782088041624,241,-714.8342164855126,-729.5242958818565,-108.13774229246577,-517.4987515532783,289.5240652466745
64,0,10000,0.44372860590616864,0.1403678441401646,1.1124310493469238,0.024153842225569832,distance,1,1455,chebyshev,870,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1455, 'model__metric': 'chebyshev', 'model__leaf_size': 870, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2693.658236945023,-2789.8544567134786,-3220.8036419890605,-2901.4387785491876,229.21440497841294,265,-733.6888445930723,-750.6950259890053,-107.30527352272735,-530.5630480349349,299.3689588842815
65,0,10000,0.4531506697336833,0.020192984440781794,1.0469706058502197,0.03110018008952524,distance,2,1205,manhattan,270,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1205, 'model__metric': 'manhattan', 'model__leaf_size': 270, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2462.9692745759676,-2590.670834547676,-2705.9684706262565,-2586.536193249967,99.24707809054877,215,-707.4033699147107,-708.1937372628946,-110.096738481493,-508.5646152196994,281.75952248247336
66,0,10000,0.4317457675933838,0.0455904899092144,0.9262506167093912,0.012392053107514144,distance,3,1905,chebyshev,660,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 1905, 'model__metric': 'chebyshev', 'model__leaf_size': 660, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2788.269458769185,-2885.7462821055574,-3383.572553491494,-3019.1960981220786,260.7081173683477,280,-739.541448216715,-759.4205136193068,-117.02481285275728,-538.662258229593,298.2531316608408
67,0,10000,0.43525060017903644,0.06068256065062739,0.678340752919515,0.035909989998596084,uniform,3,555,chebyshev,240,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 555, 'model__metric': 'chebyshev', 'model__leaf_size': 240, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-3343.261635893319,-3313.541908244879,-2999.263245243444,-3218.688929793881,155.6310569545705,289,-3340.3056348878135,-3264.536086311334,-3217.5590548244013,-3274.1335920078495,50.56853314075795
68,0,10000,0.43709977467854816,0.04615421152291384,1.7550759315490723,0.03235508376466396,uniform,4,1155,minkowski,750,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 1155, 'model__metric': 'minkowski', 'model__leaf_size': 750, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3577.847372789227,-3607.608681387619,-3309.453819407915,-3498.303291194921,134.0883443058975,306,-3639.512777511518,-3545.222129485676,-3502.1112443711904,-3562.2820504561278,57.37639471052351
69,0,10000,0.43624035517374676,0.02488463847257188,1.449597676595052,0.3310365165933037,distance,1,1655,minkowski,870,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 1655, 'model__metric': 'minkowski', 'model__leaf_size': 870, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2554.1425880310235,-2690.8012634439774,-2885.814101655175,-2710.2526510433922,136.1011035886947,237,-713.4971410045931,-716.8508720308961,-117.11131651802762,-515.8197765178389,281.9327803271731
70,0,10000,0.37728166580200195,0.04516592528703943,0.75619904200236,0.10333953761411825,distance,2,605,manhattan,300,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 605, 'model__metric': 'manhattan', 'model__leaf_size': 300, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2294.28455096458,-2399.905177003376,-2421.0807026766533,-2371.75681021487,55.45907762721988,162,-694.1171439286861,-691.2491445210542,-95.80534776009556,-493.723878736612,281.37332771726625
71,0,10000,0.38834619522094727,0.023681627819311137,0.682141383488973,0.06377883760870673,uniform,4,955,chebyshev,510,brute,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 955, 'model__metric': 'chebyshev', 'model__leaf_size': 510, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-3674.1710123891967,-3697.027957769599,-3396.058198280561,-3589.085722813119,136.80967048764282,323,-3710.0407514573444,-3649.3673267326735,-3623.1832429316228,-3660.863773707213,36.37932486640143
72,0,10000,0.41730602582295734,0.003422671412094107,0.3215530713399251,0.03244701665628967,uniform,4,55,euclidean,300,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 55, 'model__metric': 'euclidean', 'model__leaf_size': 300, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2408.413228595587,-2360.432081389957,-2203.624476993154,-2324.156595659566,87.45109621745783,146,-2359.1955077325915,-2285.8372691814634,-2247.193145678204,-2297.4086408640865,46.45108365010502
73,0,10000,0.3869270483652751,0.02622490073034991,0.6329989433288574,0.0052767031033844804,distance,3,455,chebyshev,960,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 3, 'model__n_neighbors': 455, 'model__metric': 'chebyshev', 'model__leaf_size': 960, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2421.5948007406705,-2441.844467518267,-2556.1724854565673,-2473.203917905168,59.247220200890595,183,-716.5710658337928,-721.7165954996962,-85.10495372652008,-507.7975383533363,298.8961747750762
74,0,10000,0.36014556884765625,0.05121128607406412,0.890237013498942,0.008632505693553954,distance,2,1155,manhattan,150,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1155, 'model__metric': 'manhattan', 'model__leaf_size': 150, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2451.421925343967,-2578.143895362192,-2684.113037431278,-2571.2262860458122,95.12160077184687,206,-706.4541930364528,-707.1298302103111,-109.26341093350534,-507.61581139342314,281.67781871674083
75,0,10000,0.3901395797729492,0.025457144207449392,0.48009292284647626,0.016149852777195713,uniform,1,355,minkowski,30,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 355, 'model__metric': 'minkowski', 'model__leaf_size': 30, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2797.6808813275693,-2856.998812557312,-2556.588228682023,-2737.089307522301,129.91056882389626,245,-2867.2319726338833,-2776.833880571156,-2665.658045663721,-2769.907966289587,82.4378077705442
76,0,10000,0.3562759558359782,0.011081939102600928,1.1765591303507488,0.015010030586342107,distance,4,1405,manhattan,330,ball_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1405, 'model__metric': 'manhattan', 'model__leaf_size': 330, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-2504.5004816318738,-2637.647976110542,-2789.6855701893955,-2643.9446759772704,116.51143007104247,227,-710.3038101200394,-712.1776657314527,-113.42935280676708,-511.97027621941976,281.8120278479617
77,0,10000,0.33301504453023273,0.04559292742979367,0.9712642828623453,0.006121837738256981,distance,4,1255,euclidean,570,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 1255, 'model__metric': 'euclidean', 'model__leaf_size': 570, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2498.485104475221,-2599.286350345181,-2805.977577788855,-2634.5830108697523,127.9903537231722,225,-709.9179833971637,-722.4076661158629,-102.41471002983359,-511.58011984762,289.3685625485502
78,0,10000,0.32361189524332684,0.015635476293813084,2.5274253686269126,0.03277210155022965,uniform,3,1855,minkowski,570,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 1855, 'model__metric': 'minkowski', 'model__leaf_size': 570, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-3823.1536760145013,-3918.4502217876775,-3562.117131874912,-3767.9070098923635,150.62638841385655,342,-3906.9374372747247,-3821.0855506035778,-3763.6360698333983,-3830.553019237234,58.88432275450716
79,0,10000,0.316414753595988,0.024700446692854244,1.1044832865397136,0.056070617614301196,uniform,4,1455,chebyshev,960,ball_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 4, 'model__n_neighbors': 1455, 'model__metric': 'chebyshev', 'model__leaf_size': 960, 'model__algorithm': 'ball_tree', 'model': KNeighborsRegressor()}",-3951.5061120545047,-4021.2208053795075,-3717.576051625781,-3896.7676563532646,129.86469373918322,346,-4017.3807486934256,-3946.3952727231485,-3944.028786177587,-3969.2682691980535,34.03437553451922
80,0,10000,0.3401479721069336,0.01884737630952588,1.223383903503418,0.08208559827195025,uniform,3,1905,euclidean,240,kd_tree,KNeighborsRegressor(),"{'model__weights': 'uniform', 'model__p': 3, 'model__n_neighbors': 1905, 'model__metric': 'euclidean', 'model__leaf_size': 240, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-3757.461787596082,-3882.937755035346,-3494.1014956613767,-3711.500346097602,162.03446079861916,336,-3862.21050687746,-3780.369110769345,-3687.2240383880903,-3776.6012186782987,71.48759238125459
81,0,10000,0.553468386332194,0.14220875335762848,0.7323230902353922,0.04607165145149045,distance,4,505,chebyshev,60,auto,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 4, 'model__n_neighbors': 505, 'model__metric': 'chebyshev', 'model__leaf_size': 60, 'model__algorithm': 'auto', 'model': KNeighborsRegressor()}",-2442.575337766586,-2473.4738234978945,-2595.4451012448967,-2503.831420836459,65.99736829907933,195,-716.5733715992721,-723.9098673313576,-86.67626733485845,-509.05316875516274,298.680588792855
82,0,10000,0.654435952504476,0.07707882285516165,0.5165497461954752,0.10555743430055234,distance,1,155,chebyshev,300,kd_tree,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 155, 'model__metric': 'chebyshev', 'model__leaf_size': 300, 'model__algorithm': 'kd_tree', 'model': KNeighborsRegressor()}",-2226.1118580025923,-2238.512669384536,-2281.43935239522,-2248.6879599274494,23.705629600949052,116,-697.7110615419479,-696.1587152286571,-70.82228644570483,-488.23068773876986,295.15299145504576
83,0,10000,0.6036415894826254,0.046191775336934214,1.2458376089731853,0.018273151405576008,distance,2,1555,chebyshev,630,brute,KNeighborsRegressor(),"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 1555, 'model__metric': 'chebyshev', 'model__leaf_size': 630, 'model__algorithm': 'brute', 'model': KNeighborsRegressor()}",-2713.225923429891,-2815.3930999081804,-3258.7967498555754,-2929.138591064549,236.80569986172736,268,-735.476302837077,-756.008988270436,-112.80070029868115,-534.7619971353981,298.48941892342884
