,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
302,2,8000,0.09148907661437988,0.003693558881608462,0.2344032128651937,0.023456808160739116,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",z_score,100,"['tax', 'mpg']","['tax', 'mpg']",0.15,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,18,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2709.50155171323,-2837.526093836519,-2570.1637168351876,-2705.7304541283124,109.18280097065578,106,-318.8122724939179,-359.51756685934896,-278.56130019028194,-318.9637131811829,33.05043094988417
303,2,8000,0.09329573313395183,0.011712701339410419,0.19617390632629395,0.007898189385869045,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,12,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2709.50155171323,-2837.526093836519,-2570.1637168351876,-2705.7304541283124,109.18280097065578,106,-318.8122724939179,-359.51756685934896,-278.56130019028194,-318.9637131811829,33.05043094988417
304,2,8000,0.4802156289418538,0.026262548992384643,0.4687975247701009,0.03817771472058851,kbest,knn,10,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,20,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 10, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2800.5968734293488,-2952.568635971737,-2824.8306181314965,-2859.332042510861,66.66641016140862,125,-371.2679494937215,-438.0917889127044,-414.3683640284953,-407.9093674783071,27.660385102163822
305,2,8000,0.3971269925435384,0.02610836109819534,0.39262596766153973,0.007811029376807813,kbest,knn,7,minmax,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,15,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2666.724503211464,-2814.789310056953,-2573.215073123581,-2684.909628797333,99.45703287321486,102,-316.5736043886827,-361.65353802871186,-275.5762595247066,-317.9344673140337,35.154074487321466
306,2,8000,0.49570298194885254,0.006002792830146796,0.3471849759419759,0.016507047515748323,kbest,knn,5,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,50,"['tax', 'mpg']","['tax', 'mpg']",0.15,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,18,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 5, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-3088.2115663149893,-2773.7258781965506,-2405.953559973388,-2755.963668161643,278.8136999064635,113,-1291.7626558105505,-1074.9581507299977,-1109.8977663056608,-1158.872857615403,95.04373741390175
307,2,8000,0.4104615847269694,0.05177032142161404,0.46439329783121747,0.008569728951684941,kbest,knn,10,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.05,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,17,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 10, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2780.0132575387647,-2880.2624195855688,-2724.8123991106327,-2795.0293587449887,64.34433250355042,117,-205.02270418961282,-185.83236133042928,-184.54771801005498,-191.80092784336568,9.363906037823485
308,2,8000,0.3427177270253499,0.021648962237059127,0.47487560907999676,0.04340888544200548,kbest,knn,10,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",z_score,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.5,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,10,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 10, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2772.508834573854,-2880.471251109796,-2725.4122645394286,-2792.79745007436,64.90784887439963,116,-204.02492647015083,-185.31977675586464,-183.18054074549065,-190.84174799050206,9.362735668479468
309,2,8000,0.22284928957621256,0.008127794872434733,0.23410272598266602,0.015597362980169014,kbest,knn,7,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,30,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,20,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2702.855111901881,-2921.323991300351,-2724.464157506593,-2782.8810869029417,98.29061008553245,114,-1021.7245461142073,-1189.6729500105323,-1119.6726634875135,-1110.356719870751,68.8803634181944
310,2,8000,0.5060633818308512,0.028588243079302827,0.36202263832092285,0.00938853563467902,kbest,knn,6,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,100,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.5,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,20,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2597.5077799680184,-2826.7412237589174,-2602.887707867436,-2675.712237198124,106.81620349065642,100,-1447.4940036707476,-1545.2571094696796,-1519.0388991412515,-1503.930004093893,41.31678630635386
311,2,8000,0.08971269925435384,0.009386866288113284,0.25673596064249676,0.01709810088607333,kbest,knn,9,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",z_score,50,"['tax', 'mpg']","['tax', 'mpg']",0.3,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,15,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 15, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2688.864635902923,-2769.5943729138003,-2632.3036277589795,-2696.9208788585674,56.33746216158343,103,-237.3646951183603,-223.72864017504662,-236.27439906787052,-232.45591145375911,6.187144432806289
312,2,8000,0.09442575772603352,0.009495748338764383,0.21705230077107748,0.012716040675530784,kbest,knn,7,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,16,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 16, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-2726.6551795460177,-2852.413031904359,-2851.4542320554997,-2810.174147835292,59.05812601364949,118,-478.9436896604466,-509.993709786146,-567.9616681226853,-518.9663558564259,36.891113704186104
313,2,8000,0.33819230397542316,0.010895732545284028,0.417108694712321,0.016370381731602334,kbest,knn,9,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",IQR,100,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,13,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2619.0639733815865,-2776.1027575656763,-2624.629015558471,-2673.2652488352446,72.75258219939151,99,-701.4160434411485,-925.1597949066866,-901.3544729840556,-842.6434371106302,100.33462639244105
314,2,8000,0.03664541244506836,0.0041554768348241134,0.23099327087402344,0.025640181940507902,kbest,knn,8,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",IQR,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,12,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 12, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-2610.8428850927776,-2688.2168661302126,-2541.0238904565826,-2613.3612138931912,60.117659673203605,94,-803.9970316424465,-854.6742223018109,-818.04101054941,-825.5707548312224,21.363008527101382
315,2,8000,0.15368040402730307,0.0049079039552052265,0.22632273038228354,0.009556491916488769,kbest,knn,7,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,50,"['tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.3,0.5,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",robust,18,iterative,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.5, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'target'}",-2563.077033238602,-2724.2324432535133,-2521.1001116011394,-2602.803196031085,87.55688455053533,92,-954.759685282415,-1017.0580624854459,-955.677036471557,-975.8315947464727,29.15392043362845
316,2,8000,0.45379161834716797,0.03268293326449964,0.4426266352335612,0.012702910131202193,kbest,knn,7,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",standard,13,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 7, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2570.334274407772,-2780.184524734287,-2611.0841312341026,-2653.8676434587205,90.85557616066933,97,-191.92901501242986,-244.93990872650497,-228.73585809471018,-221.868260611215,22.179745031412843
317,2,8000,0.4416046937306722,0.015765556327519893,0.429919958114624,0.01066737852754361,kbest,knn,8,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,18,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2697.8968768489713,-2798.5220221113163,-2694.5139784036937,-2730.3109591213274,48.25227342582575,112,-216.63447918328612,-226.91892604048175,-207.85629040260156,-217.1365652087898,7.790382410314209
318,2,8000,0.03660440444946289,0.0030034211435609136,0.2598872979482015,0.018153806610247937,kbest,knn,9,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",z_score,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.15,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,11,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 9, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'z_score', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-2589.868414264728,-2698.148572658173,-2525.273073351533,-2604.430020091478,71.32327735188213,93,-392.49499136359225,-433.8053879661207,-424.53823541349186,-416.94620491440156,17.698708280340423
319,2,8000,0.47938116391499835,0.05750294594207907,0.41274531682332355,0.01562308557867564,kbest,knn,8,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,100,"['tax', 'mpg']","['tax', 'mpg']",0.15,0.3,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,13,knn_modelwise,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 8, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_modelwise', 'encoder__method': 'target'}",-2601.786282977114,-2672.575837878549,-2463.980432052801,-2579.4475176361548,86.61130088166308,89,-1049.4924271590116,-886.2118001184137,-814.8395336868199,-916.8479203214151,98.21549096939003
320,2,8000,0.04741899172465006,0.005592580608163875,0.21981732050577799,0.035186119029873016,kbest,knn,6,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",IQR,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.05,"KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance')",minmax,11,simple,target,"{'selector__selection_method': 'kbest', 'selector__model_name': 'knn', 'selector__k': 6, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'IQR', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'model': KNeighborsRegressor(leaf_size=50, n_neighbors=300, weights='distance'), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'simple', 'encoder__method': 'target'}",-2312.3989838349526,-2396.4816831927837,-2404.1612070574583,-2371.013958028398,41.565451771639644,64,-761.1841325721663,-802.8625657532335,-73.88438737197981,-545.9770285657931,334.25326660096147
