,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selector__selection_method,param_selector__n_features_to_select,param_selector__model_name,param_selector__k,param_scaler__scaler_name,param_outlier_remover__z_columns,param_outlier_remover__threshold,param_outlier_remover__sev_outliers_cols,param_outlier_remover__outlier_method,param_outlier_remover__n_neighbors,param_outlier_remover__model_columns,param_outlier_remover__mod_outliers_cols,param_outlier_remover__contamination_LOF,param_outlier_remover__contamination_IF,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__min_impurity_decrease,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__criterion,param_model,param_imputer__knn_scaling_method,param_imputer__knn_neighbors,param_imputer__imputation_method,param_encoder__method,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
15,0,2000,0.361171817779541,0.007702961170827775,0.07096385955810547,0.00730752640486089,kbest,11,rf,20,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.5,340,62,16,0.5,0.8,1.0,50,squared_error,RandomForestRegressor(n_jobs=-1),minmax,20,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 11, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 340, 'model__min_samples_split': 62, 'model__min_samples_leaf': 16, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.8, 'model__max_features': 1.0, 'model__max_depth': 50, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 20, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3040.608482258526,-3100.0043050581567,-3058.4977489140815,-2874.4553098471797,-2886.7888392775267,-2992.0709370710947,93.09756434253839,73,-3065.0641802069513,-2757.999557310865,-2715.820011940539,-2990.8789693040308,-2777.894933549238,-2861.5315304623246,139.35716406754202
16,0,2000,0.28418726921081544,0.0068308578414561375,0.053419637680053714,0.0060333894237238435,kbest,16,rf,13,standard,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage']",LOF,30,"['car_age', 'mileage', 'tax', 'mpg']","['car_age', 'mileage', 'tax', 'mpg']",0.05,0.3,340,137,31,0.2,0.3,0.5,20,poisson,RandomForestRegressor(n_jobs=-1),standard,10,simple,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 30, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 340, 'model__min_samples_split': 137, 'model__min_samples_leaf': 31, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.3, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__criterion': 'poisson', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-3633.499347212627,-3931.512818968803,-4164.849862581935,-3823.787978991126,-3623.946215748744,-3835.519244700647,201.6860086029504,151,-4021.649444298031,-3901.5489270036064,-3886.345502942803,-3940.5074891217273,-3848.240043020658,-3919.6582812773654,58.949370599383734
17,0,2000,3.2515114307403565,0.3023591557928841,0.03159151077270508,0.0014818064400864972,rfe,18,rf,23,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.05,220,77,66,0.1,,0.8,40,friedman_mse,RandomForestRegressor(n_jobs=-1),robust,11,iterative,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 18, 'selector__model_name': 'rf', 'selector__k': 23, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 220, 'model__min_samples_split': 77, 'model__min_samples_leaf': 66, 'model__min_impurity_decrease': 0.1, 'model__max_samples': None, 'model__max_features': 0.8, 'model__max_depth': 40, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 11, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3426.1788067038847,-3507.2448830298085,-3535.0854496958787,-3386.2995050652466,-3182.775693069876,-3407.516867512939,124.52024748830927,118,-3636.642329128664,-3420.702561526385,-3316.3370513489613,-3607.135225804894,-3385.469633334647,-3473.25736022871,126.26211320301755
18,0,2000,0.7140677452087403,0.02571206371846729,0.03331613540649414,0.002619836990097871,model,11,rf,12,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.05,0.05,220,77,11,0.1,0.8,log2,60,friedman_mse,RandomForestRegressor(n_jobs=-1),standard,18,iterative,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 11, 'selector__model_name': 'rf', 'selector__k': 12, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.05, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 220, 'model__min_samples_split': 77, 'model__min_samples_leaf': 11, 'model__min_impurity_decrease': 0.1, 'model__max_samples': 0.8, 'model__max_features': 'log2', 'model__max_depth': 60, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-3157.15792189664,-3194.6921117801708,-3289.247928678352,-2976.1369985962697,-2976.2031698707183,-3118.6876261644297,124.07253038966245,82,-3238.9415474656234,-2977.6626173394316,-2961.230774159001,-3163.09670088607,-3087.692174462683,-3085.724762862562,106.43481677008074
19,0,2000,1.7837170124053956,0.18104208110763204,0.0,0.0,rfe,19,et,11,minmax,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,70,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.3,0.15,200,42,5,0.0001,0.9,log2,40,squared_error,ExtraTreesRegressor(),minmax,18,knn,onehot,False,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 19, 'selector__model_name': 'et', 'selector__k': 11, 'scaler__scaler_name': 'minmax', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.15, 'model__n_estimators': 200, 'model__min_samples_split': 42, 'model__min_samples_leaf': 5, 'model__min_impurity_decrease': 0.0001, 'model__max_samples': 0.9, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__criterion': 'squared_error', 'model__bootstrap': False, 'model': ExtraTreesRegressor(), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",,,,,,,,194,,,,,,,
20,0,2000,1.2238116264343262,0.329843089953055,0.07630085945129395,0.008186657201244042,rfe,23,rf,12,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.3,540,62,26,0.5,,sqrt,10,squared_error,RandomForestRegressor(n_jobs=-1),robust,18,knn,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 23, 'selector__model_name': 'rf', 'selector__k': 12, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.3, 'model__n_estimators': 540, 'model__min_samples_split': 62, 'model__min_samples_leaf': 26, 'model__min_impurity_decrease': 0.5, 'model__max_samples': None, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__criterion': 'squared_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3691.497168197853,-3943.5611195035553,-4019.9981948767845,-3855.4057139891584,-3574.825961194722,-3817.0576315524145,163.15648452628682,150,-4046.631440640759,-3881.505648123901,-3733.6344622855904,-3934.9642608454806,-3831.9744428018735,-3885.742050939521,104.26297807586006
21,0,2000,0.8335095405578613,0.10602058715632998,0.06973199844360352,0.0160194328325248,kbest,16,rf,10,robust,"['car_age', 'mileage', 'tax', 'mpg']",2,"['car_age', 'mileage', 'engineSize']",LOF,90,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.15,0.05,550,47,56,0.5,0.5,log2,40,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,13,knn_brandwise,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 16, 'selector__model_name': 'rf', 'selector__k': 10, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 2, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 550, 'model__min_samples_split': 47, 'model__min_samples_leaf': 56, 'model__min_impurity_decrease': 0.5, 'model__max_samples': 0.5, 'model__max_features': 'log2', 'model__max_depth': 40, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 13, 'imputer__imputation_method': 'knn_brandwise', 'encoder__method': 'onehot'}",-3617.4322818181813,-3942.495347727273,-4101.456054545455,-3725.3682592845753,-3522.453930280246,-3781.841174731146,212.35096021987655,148,-4013.6635584740457,-3863.3986349422935,-3780.1919227926546,-3882.003135795455,-3802.776883522727,-3868.406827105435,81.72957658548393
22,0,2000,0.2255530834197998,0.04507859374521204,0.03550362586975098,0.004409105628210031,kbest,14,rf,20,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",LOF,100,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['car_age', 'mileage', 'tax', 'mpg']",0.15,0.5,110,167,36,0.3,0.3,0.3,20,absolute_error,RandomForestRegressor(n_jobs=-1),robust,17,iterative,onehot,,"{'selector__selection_method': 'kbest', 'selector__n_features_to_select': 14, 'selector__model_name': 'rf', 'selector__k': 20, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'LOF', 'outlier_remover__n_neighbors': 100, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.15, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 110, 'model__min_samples_split': 167, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.3, 'model__max_samples': 0.3, 'model__max_features': 0.3, 'model__max_depth': 20, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'robust', 'imputer__knn_neighbors': 17, 'imputer__imputation_method': 'iterative', 'encoder__method': 'onehot'}",-4314.21225,-4514.330545454545,-4996.754897727273,-4441.1066188197765,-4266.515265436318,-4506.583915487582,260.4821271813076,179,-4779.256106089033,-4535.991912558986,-4552.663167320484,-4613.658446022728,-4551.95028125,-4606.703982648246,90.26757364542107
23,0,2000,2.018263912200928,0.1765583668831789,0.07037034034729003,0.0135806889260144,rfe,18,rf,24,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,50,"['car_age', 'mileage', 'tax', 'mpg']","['tax', 'mpg']",0.5,0.5,780,47,36,0.3,,0.3,60,friedman_mse,RandomForestRegressor(n_jobs=-1),minmax,18,simple,onehot,,"{'selector__selection_method': 'rfe', 'selector__n_features_to_select': 18, 'selector__model_name': 'rf', 'selector__k': 24, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 50, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 780, 'model__min_samples_split': 47, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.3, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 60, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 18, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-4150.4946817959135,-4519.30174445975,-4723.534019021506,-4377.639854494469,-4129.158298393506,-4380.025719633029,224.953513225603,175,-4588.530167136917,-4353.272768429703,-4519.454578642783,-4527.30543340644,-4460.566797973413,-4489.825949117851,79.4077567578415
24,0,2000,0.733416748046875,0.042464173817336574,0.057971620559692384,0.0052588287073257476,model,23,rf,11,robust,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage', 'engineSize']",Isolation_Forest,70,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.5,0.5,760,137,46,0.1,,0.3,50,friedman_mse,RandomForestRegressor(n_jobs=-1),standard,10,simple,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 23, 'selector__model_name': 'rf', 'selector__k': 11, 'scaler__scaler_name': 'robust', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage', 'engineSize'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 70, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.5, 'outlier_remover__contamination_IF': 0.5, 'model__n_estimators': 760, 'model__min_samples_split': 137, 'model__min_samples_leaf': 46, 'model__min_impurity_decrease': 0.1, 'model__max_samples': None, 'model__max_features': 0.3, 'model__max_depth': 50, 'model__criterion': 'friedman_mse', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'standard', 'imputer__knn_neighbors': 10, 'imputer__imputation_method': 'simple', 'encoder__method': 'onehot'}",-4368.243044782936,-4582.779618285308,-4792.283065296224,-4556.293471427,-4355.136554723834,-4530.947150903061,160.628448705694,180,-4803.4008957669175,-4595.873555408946,-4509.801010179366,-4671.134549968576,-4679.376752040487,-4651.917352672858,97.37406752246639
25,0,2000,2.1141469955444334,0.35666196791229915,0.06412105560302735,0.0030322723416230206,model,23,rf,13,standard,"['car_age', 'mileage', 'tax', 'mpg']",3,"['car_age', 'mileage']",Isolation_Forest,90,"['car_age', 'mileage', 'tax', 'mpg', 'engineSize']","['tax', 'mpg']",0.3,0.05,480,17,36,0.2,0.8,0.3,50,absolute_error,RandomForestRegressor(n_jobs=-1),minmax,19,knn,onehot,,"{'selector__selection_method': 'model', 'selector__n_features_to_select': 23, 'selector__model_name': 'rf', 'selector__k': 13, 'scaler__scaler_name': 'standard', 'outlier_remover__z_columns': ['car_age', 'mileage', 'tax', 'mpg'], 'outlier_remover__threshold': 3, 'outlier_remover__sev_outliers_cols': ['car_age', 'mileage'], 'outlier_remover__outlier_method': 'Isolation_Forest', 'outlier_remover__n_neighbors': 90, 'outlier_remover__model_columns': ['car_age', 'mileage', 'tax', 'mpg', 'engineSize'], 'outlier_remover__mod_outliers_cols': ['tax', 'mpg'], 'outlier_remover__contamination_LOF': 0.3, 'outlier_remover__contamination_IF': 0.05, 'model__n_estimators': 480, 'model__min_samples_split': 17, 'model__min_samples_leaf': 36, 'model__min_impurity_decrease': 0.2, 'model__max_samples': 0.8, 'model__max_features': 0.3, 'model__max_depth': 50, 'model__criterion': 'absolute_error', 'model': RandomForestRegressor(n_jobs=-1), 'imputer__knn_scaling_method': 'minmax', 'imputer__knn_neighbors': 19, 'imputer__imputation_method': 'knn', 'encoder__method': 'onehot'}",-3303.0909166666665,-3479.9865781249996,-3621.1907578124997,-3361.4741593567246,-3250.2900402046785,-3403.206490433114,133.0867979996672,117,-3602.5058741140297,-3317.1934692255577,-3274.69862804878,-3452.84471875,-3379.945352213541,-3405.437608470382,115.42348086127328
